Country,City,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Temperature,Humidity,WindSpeed,Date,Station_ID,Status,Year,Month,Month_Name,Quarter,High_AQI_Flag,Pollution_Load
Japan,Tokyo,149.57,195.17,53.98,56.48,6.04,115.23,108.0,43.66,83.15,8.85,2024-09-23,7250,Unhealthy for Sensitive Groups,2024,9,September,3,1,0.5438831458934038
Japan,Tokyo,236.98,307.03,79.19,74.41,12.53,67.39,227.0,34.18,58.14,6.32,2024-09-24,8643,Very Unhealthy,2024,9,September,3,1,0.7249698508662298
Germany,Hamburg,166.54,276.26,87.33,35.22,9.37,6.12,208.0,17.28,53.05,6.16,2024-09-25,3759,Very Unhealthy,2024,9,September,3,1,0.4892724028723181
Germany,Munich,150.21,252.62,102.03,51.04,7.69,43.53,184.0,33.81,84.36,9.75,2024-09-26,4680,Unhealthy,2024,9,September,3,1,0.5413117010561715
USA,New York,92.45,119.3,44.25,36.1,3.71,101.07,94.0,32.96,86.22,7.25,2024-09-27,2451,Moderate,2024,9,September,3,0,0.3800697740073931
USA,Chicago,135.9,179.33,104.57,25.94,5.76,84.78,180.0,24.12,75.88,4.7,2024-09-28,6940,Unhealthy,2024,9,September,3,1,0.4872062167897148
China,Shenzhen,142.06,239.38,63.63,17.46,11.08,72.99,186.0,18.3,71.32,5.13,2024-09-29,9102,Unhealthy,2024,9,September,3,1,0.5019386313541018
Germany,Munich,144.31,208.03,66.75,52.27,10.39,41.36,184.0,24.78,100.0,8.57,2024-09-30,1928,Unhealthy,2024,9,September,3,1,0.5079347338455501
Vietnam,Ho Chi Minh City,83.79,106.3,53.7,12.44,4.0,95.81,83.0,22.29,42.12,7.91,2024-10-01,5519,Moderate,2024,10,October,4,0,0.33289440045887503
Japan,Kyoto,72.92,125.98,40.13,13.25,3.77,82.93,98.0,24.03,41.86,7.13,2024-10-02,9320,Moderate,2024,10,October,4,0,0.30181045712494686
Japan,Osaka,42.8,58.61,33.77,10.15,2.44,66.89,48.0,24.52,65.0,8.13,2024-10-03,5116,Good,2024,10,October,4,0,0.20365621067450265
Japan,Tokyo,157.45,258.82,82.31,72.19,11.77,85.06,211.0,22.63,12.910000000000004,2.4,2024-10-04,1211,Very Unhealthy,2024,10,October,4,1,0.6635798180961402
Vietnam,Da Nang,103.42,176.49,59.11,45.51,6.69,56.59,127.0,19.36,54.61,7.4,2024-10-05,8955,Unhealthy for Sensitive Groups,2024,10,October,4,1,0.4235387319239987
China,Shenzhen,143.85,238.58,81.12,24.14,5.34,85.34,180.0,13.88,79.97,4.86,2024-10-06,9109,Unhealthy,2024,10,October,4,1,0.48553769325895596
China,Shenzhen,132.4,214.34,56.48,65.2,5.85,61.53,159.0,32.84,70.32,4.3,2024-10-07,8106,Unhealthy,2024,10,October,4,1,0.48925057721169724
Japan,Tokyo,161.01,178.47,109.54,26.49,5.06,79.01,187.0,45.0,91.52,5.9,2024-10-08,8993,Unhealthy,2024,10,October,4,1,0.4949897600525551
USA,Chicago,73.12,90.12,24.44,24.1,2.24,55.03,80.0,30.38,86.68,5.58,2024-10-09,7157,Moderate,2024,10,October,4,0,0.2354950265848196
USA,Chicago,152.65,273.54,106.61,51.62,8.61,131.48,229.0,34.69,47.12,6.59,2024-10-10,7268,Very Unhealthy,2024,10,October,4,1,0.6802576468447654
Vietnam,Da Nang,145.35,186.6,88.83,65.01,3.21,49.46,123.0,21.15,73.26,7.48,2024-10-11,2766,Unhealthy for Sensitive Groups,2024,10,October,4,1,0.4763326526380916
USA,Chicago,92.02,159.05,28.92,20.51,4.53,34.34,92.0,25.61,66.59,2.49,2024-10-12,2615,Moderate,2024,10,October,4,0,0.27687712516376217
USA,New York,117.0,205.8,51.16,39.1,4.43,65.09,133.0,25.45,53.08,2.27,2024-10-13,2924,Unhealthy for Sensitive Groups,2024,10,October,4,1,0.41065649376697105
China,Shanghai,145.6,180.77,95.88,14.63,2.92,73.54,126.0,27.52,42.85,5.99,2024-10-14,7911,Unhealthy for Sensitive Groups,2024,10,October,4,1,0.418092836812289
Germany,Hamburg,63.76,98.67,27.47,11.84,4.41,88.87,59.0,36.24,54.03,4.78,2024-10-15,1653,Moderate,2024,10,October,4,0,0.2815599164432276
Japan,Kyoto,119.58,170.87,36.23,34.19,2.93,46.03,115.0,27.81,90.12,7.86,2024-10-16,8212,Unhealthy for Sensitive Groups,2024,10,October,4,1,0.3302919970261255
Germany,Hamburg,112.67,136.91,36.6,12.97,5.48,59.9,102.0,22.39,63.42,4.24,2024-10-17,9564,Unhealthy for Sensitive Groups,2024,10,October,4,1,0.3188559919887096
Vietnam,Ho Chi Minh City,167.74,271.45,78.76,69.66,7.56,35.51,172.0,18.66,66.48,7.54,2024-10-18,8074,Unhealthy,2024,10,October,4,1,0.5574764824611442
Vietnam,Hanoi,203.72,264.74,137.59,65.66,13.54,60.24,225.0,44.78,88.58,7.67,2024-10-19,3961,Very Unhealthy,2024,10,October,4,1,0.7354556194431291
Vietnam,Da Nang,124.19,222.77,73.7,20.93,9.02,62.08,147.0,20.79,66.15,5.81,2024-10-20,6389,Unhealthy for Sensitive Groups,2024,10,October,4,1,0.463099063289009
Vietnam,Ho Chi Minh City,160.02,259.74,115.42,42.36,6.26,75.56,195.0,41.23,80.7,2.76,2024-10-21,7752,Unhealthy,2024,10,October,4,1,0.5748629828702964
Vietnam,Da Nang,78.4,94.75,58.01,23.88,5.1,17.59,65.0,29.74,39.86,3.69,2024-10-22,8481,Moderate,2024,10,October,4,0,0.26278104681467035
Japan,Osaka,190.85,274.11,121.58,56.08,5.62,28.92,194.0,22.53,66.95,4.25,2024-10-23,6636,Unhealthy,2024,10,October,4,1,0.5672247875478085
Japan,Tokyo,82.08,133.0,62.18,27.59,5.88,91.53,97.0,29.43,62.6,4.57,2024-10-24,5532,Moderate,2024,10,October,4,0,0.39614182083037924
Germany,Berlin,127.36,213.92,89.31,45.69,3.99,95.45,122.0,24.81,68.51,7.1,2024-10-25,6316,Unhealthy for Sensitive Groups,2024,10,October,4,1,0.509194907907362
Germany,Hamburg,127.87,178.95,91.02,62.23,5.1,75.91,140.0,23.87,54.3,4.85,2024-10-26,5311,Unhealthy for Sensitive Groups,2024,10,October,4,1,0.5134025015965339
China,Beijing,207.35,314.82,151.46875,59.03,4.31,67.7,212.0,34.15,63.93,5.68,2024-10-27,9966,Very Unhealthy,2024,10,October,4,1,0.6695242262638494
Japan,Kyoto,70.33,116.68,35.84,29.43,3.73,96.0,69.0,26.4,50.34,8.09,2024-10-28,7575,Moderate,2024,10,October,4,0,0.3364742465205584
Japan,Tokyo,184.28,262.28,119.02,23.24,4.09,84.47,205.0,35.65,50.15,1.21,2024-10-29,9189,Very Unhealthy,2024,10,October,4,1,0.5486623438163102
Vietnam,Ho Chi Minh City,119.68,187.66,94.9,36.98,8.02,94.06,109.0,24.2,63.23,6.32,2024-10-30,6763,Unhealthy for Sensitive Groups,2024,10,October,4,1,0.5263525784861646
USA,Chicago,144.56,175.65,75.51,23.11,10.46,103.97,171.0,31.1,99.87,6.94,2024-10-31,4728,Unhealthy,2024,10,October,4,1,0.53095994267982
Japan,Osaka,100.47,171.38,35.24,47.64,6.5,43.26,112.0,12.54,50.46,8.32,2024-11-01,2659,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.3774811948553644
Vietnam,Da Nang,5.0,10.0,2.0,2.48,0.11,110.03,12.0,36.5,50.16,2.06,2024-11-02,7652,Good,2024,11,November,4,0,0.13593841687023378
Japan,Kyoto,159.84,206.21,85.0,69.66,12.63,58.27,195.0,20.04,58.57,7.3,2024-11-03,9146,Unhealthy,2024,11,November,4,1,0.6158526307909736
China,Shanghai,171.0,236.94,103.14,77.61,7.27,111.34,158.0,27.04,32.61,4.9,2024-11-04,4312,Unhealthy,2024,11,November,4,1,0.6786885218909098
Japan,Kyoto,106.13,179.98,53.08,51.7,6.64,52.88,150.0,17.35,50.64,3.72,2024-11-05,8953,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.4260933984587553
Japan,Osaka,176.56,229.9,104.59,27.84,9.5,79.0,198.0,28.33,58.13,4.81,2024-11-06,8172,Unhealthy,2024,11,November,4,1,0.5750920509930296
Japan,Tokyo,153.86,242.16,86.92,59.82,7.92,114.39,188.0,31.48,69.8,5.66,2024-11-07,3761,Unhealthy,2024,11,November,4,1,0.6305095840387693
Japan,Tokyo,141.58,252.35,45.97,29.41,8.0,34.56,147.0,33.61,76.98,8.84,2024-11-08,2826,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.4259693684542804
China,Shenzhen,70.64,97.67,32.52,32.27,5.27,97.68,92.0,29.67,64.07,6.31,2024-11-09,6087,Moderate,2024,11,November,4,0,0.3490555230001604
USA,Chicago,147.17,184.96,102.38,25.97,7.43,68.05,165.0,34.05,85.98,7.27,2024-11-10,5853,Unhealthy,2024,11,November,4,1,0.49241638942922683
USA,Chicago,70.47,119.06,22.5,21.55,5.3,34.62,92.0,29.36,69.29,6.51,2024-11-11,3914,Moderate,2024,11,November,4,0,0.24834483088734768
Germany,Hamburg,115.23,191.0,81.41,27.35,4.56,22.37,143.0,35.06,87.38,0.67,2024-11-12,2244,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.362694985318303
China,Beijing,108.97,135.71,63.91,20.06,7.24,71.85,114.0,33.98,84.38,4.26,2024-11-13,2483,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.394009375973223
USA,Chicago,125.68,169.87,46.28,57.46,7.73,107.59,150.0,32.22,65.65,5.39,2024-11-14,7629,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.5190885164056608
Japan,Tokyo,5.0,10.0,2.0,1.4,0.29,116.73,10.0,45.0,79.79,6.89,2024-11-15,6573,Good,2024,11,November,4,0,0.14450441073030448
USA,Los Angeles,77.93,125.21,35.33,17.88,3.43,28.78,89.0,27.37,76.49,6.08,2024-11-16,7500,Moderate,2024,11,November,4,0,0.2353578314452037
China,Shanghai,177.75,219.26,86.59,63.44,13.13,84.28,221.0,21.11,91.04,6.52,2024-11-17,2697,Very Unhealthy,2024,11,November,4,1,0.6627941956246942
Japan,Kyoto,100.4,120.61,38.46,47.28,2.21,98.27,77.0,15.32,98.51,2.12,2024-11-18,2346,Moderate,2024,11,November,4,0,0.37930545284649025
Japan,Tokyo,132.59,168.2,57.11,48.1,3.54,56.73,117.0,27.61,82.7,6.16,2024-11-19,8250,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.40661725297668605
Vietnam,Hanoi,158.72,235.58,83.9,69.91,5.0,24.19,166.0,6.850000000000005,64.77,5.29,2024-11-20,9978,Unhealthy,2024,11,November,4,1,0.49853041473571597
China,Shenzhen,24.62,43.93,16.69,3.99,1.24,135.38,11.0,29.04,94.9,3.43,2024-11-21,5485,Good,2024,11,November,4,0,0.22813181052748313
Vietnam,Ho Chi Minh City,114.1,186.93,69.08,23.67,6.6,69.18,142.0,19.43,49.03,7.56,2024-11-22,4677,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.42198646234582843
China,Beijing,183.08,259.86,61.5,62.6,6.47,83.95,214.0,22.99,89.49,7.2,2024-11-23,4700,Very Unhealthy,2024,11,November,4,1,0.5797585677519853
Germany,Hamburg,140.99,174.97,63.1,63.21,6.24,70.515,158.0,17.21,66.27,2.67,2024-11-24,4538,Unhealthy,2024,11,November,4,1,0.49700958526299827
China,Beijing,97.07,137.45,33.74,32.54,7.43,82.59,137.0,40.34,55.37,4.86,2024-11-25,5862,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.3914551874353675
China,Beijing,101.64,178.31,71.62,22.84,7.77,59.67,126.0,25.51,51.14,8.72,2024-11-26,8917,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.41221959621075
Germany,Munich,91.89,153.06,53.62,12.7,4.16,62.58,103.0,43.35,67.71,5.79,2024-11-27,4149,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.31921087037888013
Germany,Berlin,57.73,95.36,36.3,22.47,1.41,68.86,60.0,37.9,65.75,7.44,2024-11-28,9496,Moderate,2024,11,November,4,0,0.24602394804769157
USA,Los Angeles,86.79,127.12,48.74,17.43,3.72,47.1,133.0,36.49,92.3,4.55,2024-11-29,7342,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.28276311173648855
Japan,Kyoto,188.86,271.84,126.19,86.81,6.74,74.93,206.0,22.46,39.31,4.12,2024-11-30,6963,Very Unhealthy,2024,11,November,4,1,0.6963996860369782
Japan,Osaka,143.47,220.93,62.25,68.5,9.53,61.55,180.0,38.19,51.8,9.33,2024-12-01,7065,Unhealthy,2024,12,December,4,1,0.5533408637920653
Japan,Tokyo,67.29,90.99,23.0,19.41,2.99,53.8,51.0,23.57,100.0,6.45,2024-12-02,6245,Moderate,2024,12,December,4,0,0.22877186857578388
USA,Los Angeles,98.07,125.22,42.16,20.78,7.64,80.63,104.0,23.57,74.59,3.24,2024-12-03,2262,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.37470675024065825
China,Shanghai,73.62,121.65,31.9,30.94,1.87,42.4,60.0,36.29,70.43,6.43,2024-12-04,5045,Moderate,2024,12,December,4,0,0.2503839726103371
USA,Chicago,15.95,20.1,10.18,3.57,0.64,73.6,10.0,29.34,66.64,8.39,2024-12-05,3109,Good,2024,12,December,4,0,0.11862634374607621
Vietnam,Da Nang,105.6,179.01,46.83,24.62,6.47,70.43,126.0,24.34,91.49,6.65,2024-12-06,8794,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.3897954842171363
USA,Los Angeles,119.57,242.03,101.15,53.67,10.28,86.4,188.0,28.08,91.96,5.47,2024-12-07,2717,Unhealthy,2024,12,December,4,1,0.6032819408722345
USA,New York,197.6,349.71,103.99,26.75,11.38,78.14,240.0,29.96,48.82,9.65,2024-12-08,6707,Very Unhealthy,2024,12,December,4,1,0.6599730352859546
USA,New York,73.09,98.07,46.91,21.29,3.83,60.18,88.0,35.41,55.27,4.38,2024-12-09,8623,Moderate,2024,12,December,4,0,0.2833868523772522
Japan,Kyoto,97.3,152.1,40.75,42.88,2.96,109.79,117.0,32.11,30.37,6.47,2024-12-10,1871,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.4089070047629925
Germany,Hamburg,143.32,223.25,59.65,46.54,8.67,60.78,171.0,37.26,83.66,5.21,2024-12-11,8174,Unhealthy,2024,12,December,4,1,0.501101722580962
Germany,Hamburg,163.43,271.48,101.25,76.65,7.91,30.51,200.0,23.57,65.76,5.45,2024-12-12,8146,Unhealthy,2024,12,December,4,1,0.5898917179235321
Vietnam,Hanoi,114.77,183.21,59.72,27.63,6.01,28.1,144.0,37.66,41.94,7.79,2024-12-13,1362,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.35878183747480336
USA,Los Angeles,125.08,207.38,50.08,29.93,4.03,45.08,108.0,32.1,51.98,8.84,2024-12-14,1942,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.36915233516414236
Japan,Osaka,5.0,10.0,3.09,1.0,0.13,50.54,10.0,27.75,99.84,6.76,2024-12-15,3422,Good,2024,12,December,4,0,0.059286861150077606
Vietnam,Da Nang,222.59,326.07,112.68,48.94,11.97,70.28,253.0,31.98,49.4,8.36,2024-12-16,6806,Very Unhealthy,2024,12,December,4,1,0.7125681422463664
Vietnam,Da Nang,38.15,53.95,23.89,14.68,1.13,92.86,68.0,33.45,100.0,7.78,2024-12-17,5523,Moderate,2024,12,December,4,0,0.2138393103931758
USA,Los Angeles,120.97,160.29,47.36,14.86,6.86,79.59,127.0,7.49,51.66,8.15,2024-12-18,1451,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.39070432248311365
USA,Los Angeles,123.92,200.83,97.32,49.06,6.55,50.91,178.0,39.21,72.32,4.29,2024-12-19,8058,Unhealthy,2024,12,December,4,1,0.4883533915079646
China,Shanghai,172.96,250.35,85.79,75.19,6.74,32.98,219.0,35.02,71.81,5.72,2024-12-20,4525,Very Unhealthy,2024,12,December,4,1,0.5569692555528586
Germany,Munich,121.7,218.88,85.7,43.06,5.86,67.83,127.0,33.77,44.31,3.69,2024-12-21,9821,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.4848286256304024
Japan,Osaka,115.16,185.21,51.98,43.85,6.59,32.54,159.0,16.24,44.95,4.74,2024-12-22,4810,Unhealthy,2024,12,December,4,1,0.3927248821884239
USA,Chicago,123.14,153.97,97.41,16.55,3.63,115.55,95.0,33.02,62.75,7.15,2024-12-23,7670,Moderate,2024,12,December,4,0,0.45751526952534993
China,Shenzhen,17.29,27.97,9.52,5.73,0.56,76.48,10.0,33.56,71.86,8.2,2024-12-24,6152,Good,2024,12,December,4,0,0.12894765506261094
Vietnam,Da Nang,161.61,232.48,128.78,39.83,11.04,84.04,198.0,18.51,52.43,3.87,2024-12-25,1867,Unhealthy,2024,12,December,4,1,0.6385350060330484
Japan,Kyoto,103.29,133.04,56.93,11.79,4.74,47.22,94.0,27.03,72.87,5.16,2024-12-26,2960,Moderate,2024,12,December,4,0,0.30700546352474695
Vietnam,Da Nang,87.27,124.81,60.6,17.82,4.25,95.58,115.0,26.54,35.97,5.02,2024-12-27,2042,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.363396905097588
USA,Los Angeles,44.91,62.52,61.38,20.65,0.96,47.45,14.0,34.9,70.54,9.62,2024-12-28,3641,Good,2024,12,December,4,0,0.2152860975443167
China,Beijing,31.39,40.26,12.86,3.86,2.07,93.53,18.0,39.82,68.4,7.81,2024-12-29,3938,Good,2024,12,December,4,0,0.18278654363017952
China,Beijing,83.74,127.31,64.7,22.26,4.26,60.87,75.0,12.94,21.93,5.24,2024-12-30,9109,Moderate,2024,12,December,4,0,0.33084261514137425
Vietnam,Ho Chi Minh City,204.48,262.54,119.79,74.61,8.79,69.47,220.0,42.26,73.32,1.94,2024-01-01,2459,Very Unhealthy,2024,1,January,1,1,0.6896503751764574
Vietnam,Ho Chi Minh City,135.66,207.19,71.08,62.03,10.12,64.3,189.0,21.32,38.18,5.94,2024-01-02,7347,Unhealthy,2024,1,January,1,1,0.5502666985311869
Germany,Munich,145.65,212.18,76.56,20.74,5.16,37.11,154.0,32.11,51.29,7.95,2024-01-03,8772,Unhealthy,2024,1,January,1,1,0.40058514481315083
China,Shanghai,83.56,149.33,32.94,20.07,5.21,79.78,114.0,26.29,60.34,5.28,2024-01-04,3998,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.3358133465357617
Vietnam,Ho Chi Minh City,164.05,292.66,66.47,24.47,10.57,80.17,215.0,30.64,39.3,10.96,2024-01-05,6818,Very Unhealthy,2024,1,January,1,1,0.5596066749832423
China,Shenzhen,167.83,228.76,96.94,39.38,6.57,70.71,159.0,28.47,59.37,7.62,2024-01-06,8051,Unhealthy,2024,1,January,1,1,0.5376270094944945
Japan,Osaka,171.33,293.48,80.04,17.28,6.56,49.49,185.0,32.04,39.97,8.13,2024-01-07,2486,Unhealthy,2024,1,January,1,1,0.4830705796611821
China,Shanghai,12.89,16.85,6.36,3.0,1.03,48.93,10.0,38.74,57.5,6.92,2024-01-08,7576,Good,2024,1,January,1,0,0.0829443604548402
China,Beijing,155.29,251.07,91.27,51.62,11.79,111.83,204.0,30.57,12.910000000000004,5.09,2024-01-09,6754,Very Unhealthy,2024,1,January,1,1,0.6657020874122602
Vietnam,Ho Chi Minh City,141.9,176.43,100.52,25.3,7.75,69.36,131.0,15.35,41.34,9.14,2024-01-10,8401,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.48705696879209764
Vietnam,Da Nang,80.57,98.67,55.33,20.77,3.1,72.63,47.0,33.41,56.24,9.37,2024-01-11,5223,Good,2024,1,January,1,0,0.3046974592306365
Vietnam,Da Nang,102.72,132.93,56.37,43.83,3.7,59.06,94.0,25.84,43.61,10.16,2024-01-12,1997,Moderate,2024,1,January,1,0,0.3671169954393662
USA,New York,150.67,187.53,79.99,19.81,5.46,89.1,144.0,30.97,61.72,8.06,2024-01-13,7113,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.4643830484143258
Vietnam,Hanoi,155.93,272.25,75.3,69.39,9.93,85.34,191.0,32.83,66.0,4.81,2024-01-14,1028,Unhealthy,2024,1,January,1,1,0.6353704883995671
USA,New York,109.27,183.4,70.31,44.25,2.36,91.08,105.0,36.85,60.66,9.92,2024-01-15,1076,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.4358492837605124
Japan,Osaka,95.31,123.27,63.12,11.61,3.86,78.33,106.0,29.13,80.92,5.47,2024-01-16,6017,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.3334437276069508
Vietnam,Da Nang,50.56,64.04,40.21,8.62,1.58,92.24,34.0,31.2,74.06,5.78,2024-01-17,7141,Good,2024,1,January,1,0,0.23817093093913666
Vietnam,Hanoi,96.02,124.35,62.57,35.28,2.44,72.38,97.0,27.33,67.93,0.77,2024-01-18,4088,Moderate,2024,1,January,1,0,0.35302395624047334
USA,Los Angeles,162.66,214.38,99.4,53.17,5.68,54.6,158.0,27.56,58.28,7.69,2024-01-19,3978,Unhealthy,2024,1,January,1,1,0.5249723925600555
USA,New York,88.37,141.36,33.63,40.25,2.35,51.48,112.0,25.5,87.85,0.5787499999999994,2024-01-20,6656,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.304680492692655
Vietnam,Da Nang,137.98,196.16,68.88,48.64,10.27,67.73,157.0,29.79,62.95,7.7,2024-01-21,3534,Unhealthy,2024,1,January,1,1,0.5263120896743744
USA,Los Angeles,103.18,174.1,54.17,26.44,4.72,65.59,92.0,16.37,78.67,5.8,2024-01-22,3898,Moderate,2024,1,January,1,0,0.3716680185722532
Germany,Hamburg,124.98,211.68,82.95,35.96,6.74,61.9,127.0,13.1,76.78,7.97,2024-01-23,3908,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.4702962997069622
USA,New York,56.26,81.35,35.9,12.33,2.84,78.61,43.0,26.41,62.73,8.94,2024-01-24,8292,Good,2024,1,January,1,0,0.24846423356836891
Vietnam,Da Nang,154.32,247.17,85.44,75.4,11.27,50.71,193.0,42.34,100.0,6.8,2024-01-25,1635,Unhealthy,2024,1,January,1,1,0.6164124196575643
USA,New York,134.25,171.4,87.5,27.02,4.21,81.65,126.0,36.56,88.58,11.348749999999999,2024-01-26,6106,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.4441073542565012
Japan,Tokyo,80.58,134.42,43.14,16.31,4.67,58.03,80.0,27.55,35.57,7.18,2024-01-27,6718,Moderate,2024,1,January,1,0,0.29811979124335086
China,Shenzhen,89.44,176.35,56.33,23.24,2.17,23.03,74.0,24.17,60.63,4.36,2024-01-28,9494,Moderate,2024,1,January,1,0,0.2775129395312546
China,Beijing,188.43,308.12,141.41,53.88,12.21,5.0,224.0,25.03,48.83,6.71,2024-01-29,9153,Very Unhealthy,2024,1,January,1,1,0.6425872844073361
China,Shenzhen,63.56,86.72,28.2,8.45,1.78,51.57,55.0,28.68,61.11,7.1,2024-01-30,3543,Moderate,2024,1,January,1,0,0.19397055330141447
USA,Los Angeles,59.86,74.27,22.52,22.55,2.04,16.94,63.0,33.93,84.69,7.68,2024-01-31,8449,Moderate,2024,1,January,1,0,0.16407855720546413
USA,Los Angeles,140.32,225.48,79.01,25.6,4.64,115.07,162.0,26.46,64.25,5.36,2024-02-01,8338,Unhealthy,2024,2,February,1,1,0.5074474265004568
Vietnam,Da Nang,114.88,194.08,57.29,23.56,6.05,54.82,144.0,40.08,73.67,7.28,2024-02-02,2072,Unhealthy for Sensitive Groups,2024,2,February,1,1,0.3879692017003989
Japan,Tokyo,169.04,261.83,89.89,24.78,4.21,47.02,156.0,22.42,72.57,9.26,2024-02-03,6991,Unhealthy,2024,2,February,1,1,0.46242776524700235
China,Beijing,101.99,179.13,65.46,46.37,2.58,93.16,130.0,27.36,54.47,5.33,2024-02-04,9040,Unhealthy for Sensitive Groups,2024,2,February,1,1,0.43259888940960006
China,Shanghai,105.22,128.75,62.49,36.88,4.88,80.72,100.0,30.55,71.79,7.85,2024-02-05,1681,Moderate,2024,2,February,1,0,0.40191716504827674
Japan,Tokyo,179.69,236.38,77.64,50.16,6.99,32.09,186.0,27.58,43.2,3.53,2024-02-06,8871,Unhealthy,2024,2,February,1,1,0.5026562748948882
USA,New York,116.0,149.41,88.11,20.85,2.78,63.36,114.0,17.87,57.11,4.67,2024-02-07,9517,Unhealthy for Sensitive Groups,2024,2,February,1,1,0.372384100062942
Vietnam,Da Nang,92.06,130.04,44.34,39.51,5.9,69.03,124.0,24.86,65.55,5.1,2024-02-08,6251,Unhealthy for Sensitive Groups,2024,2,February,1,1,0.37482641563202557
USA,Chicago,109.84,150.72,75.02,16.55,5.86,57.53,104.0,33.32,81.31,3.42,2024-02-09,9715,Unhealthy for Sensitive Groups,2024,2,February,1,1,0.3736837699783162
USA,Los Angeles,134.43,174.1,100.51,27.66,5.39,118.52,148.0,33.74,83.46,4.74,2024-02-10,9951,Unhealthy for Sensitive Groups,2024,2,February,1,1,0.5210879842682535
China,Shanghai,122.35,154.76,68.88,27.9,4.44,115.32,82.0,38.11,75.26,5.31,2024-02-11,6248,Moderate,2024,2,February,1,0,0.45481847456411445
China,Shanghai,77.37,131.31,55.59,24.48,2.42,78.6,102.0,20.19,65.04,4.46,2024-02-12,4244,Unhealthy for Sensitive Groups,2024,2,February,1,1,0.3240254873775537
Japan,Kyoto,136.87,198.89,95.1,48.57,5.33,66.42,159.0,30.02,58.63,4.71,2024-02-13,7984,Unhealthy,2024,2,February,1,1,0.4987598371787985
Germany,Munich,160.68,287.65,115.98,60.04,12.04,50.83,238.0,21.36,65.08,4.91,2024-02-14,7177,Very Unhealthy,2024,2,February,1,1,0.6538427043990842
Vietnam,Ho Chi Minh City,87.55,119.16,48.92,25.76,3.58,107.72,80.0,38.67,89.61,6.33,2024-02-15,1390,Moderate,2024,2,February,1,0,0.3702408316523691
Germany,Berlin,99.14,158.17,69.59,42.9,2.23,75.18,64.0,35.75,77.87,7.88,2024-02-16,6267,Moderate,2024,2,February,1,0,0.39296352054081773
USA,Los Angeles,75.37,113.13,28.31,18.71,2.87,42.38,84.0,27.21,32.93,5.03,2024-02-17,7370,Moderate,2024,2,February,1,0,0.23288239170368552
Japan,Osaka,58.73,75.48,45.32,20.75,1.54,89.91,63.0,19.15,74.07,5.39,2024-02-18,5705,Moderate,2024,2,February,1,0,0.27293045205844474
Vietnam,Da Nang,92.74,142.35,70.13,20.25,2.31,83.9,115.0,17.89,69.06,7.25,2024-02-19,1682,Unhealthy for Sensitive Groups,2024,2,February,1,1,0.3532969834899243
China,Beijing,185.42,249.03,140.64,44.27,12.2,45.57,209.0,35.02,45.26,5.79,2024-02-20,6031,Very Unhealthy,2024,2,February,1,1,0.6473457874072385
USA,Chicago,21.75,38.9,9.18,9.06,1.02,47.39,41.0,19.3,52.89,3.12,2024-02-21,9893,Good,2024,2,February,1,0,0.11072375368495668
China,Shenzhen,96.98,134.73,51.74,21.37,7.59,61.54,77.0,16.27,45.96,7.23,2024-02-22,6138,Moderate,2024,2,February,1,0,0.36520063090312876
Vietnam,Da Nang,147.07,217.35,65.38,33.46,9.09,78.58,166.0,23.58,100.0,6.65,2024-02-23,1458,Unhealthy,2024,2,February,1,1,0.5110433526897303
Vietnam,Ho Chi Minh City,96.15,136.57,54.91,27.09,4.22,79.33,106.0,26.77,66.51,2.59,2024-02-24,7306,Unhealthy for Sensitive Groups,2024,2,February,1,1,0.36403397521283104
China,Shanghai,116.41,151.66,49.95,35.25,9.13,48.75,117.0,18.86,84.1,3.27,2024-02-25,9810,Unhealthy for Sensitive Groups,2024,2,February,1,1,0.4098923104497077
